date,NEX-GDDP__ACCESS-CM2,NEX-GDDP__ACCESS-ESM1-5,NEX-GDDP__BCC-CSM2-MR,NEX-GDDP__CMCC-CM2-SR5,NEX-GDDP__CMCC-ESM2,NEX-GDDP__CNRM-CM6-1,NEX-GDDP__CNRM-ESM2-1,NEX-GDDP__CanESM5,NEX-GDDP__EC-Earth3-Veg-LR,NEX-GDDP__EC-Earth3,NEX-GDDP__FGOALS-g3,NEX-GDDP__GFDL-CM4,NEX-GDDP__GFDL-ESM4,NEX-GDDP__GISS-E2-1-G,NEX-GDDP__HadGEM3-GC31-LL,NEX-GDDP__INM-CM4-8,NEX-GDDP__INM-CM5-0,NEX-GDDP__IPSL-CM6A-LR,NEX-GDDP__KACE-1-0-G,NEX-GDDP__KIOST-ESM,NEX-GDDP__MIROC-ES2L,NEX-GDDP__MIROC6,NEX-GDDP__MPI-ESM1-2-HR,NEX-GDDP__MPI-ESM1-2-LR,NEX-GDDP__MRI-ESM2-0,NEX-GDDP__NESM3,NEX-GDDP__NorESM2-LM,NEX-GDDP__NorESM2-MM,NEX-GDDP__TaiESM1,NEX-GDDP__UKESM1-0-LL,CIL-GDPCIR__ACCESS-CM2,CIL-GDPCIR__ACCESS-ESM1-5,CIL-GDPCIR__BCC-CSM2-MR,CIL-GDPCIR__CMCC-CM2-SR5,CIL-GDPCIR__CMCC-ESM2,CIL-GDPCIR__CanESM5,CIL-GDPCIR__EC-Earth3-CC,CIL-GDPCIR__EC-Earth3-Veg-LR,CIL-GDPCIR__EC-Earth3-Veg,CIL-GDPCIR__EC-Earth3,CIL-GDPCIR__FGOALS-g3,CIL-GDPCIR__GFDL-CM4,CIL-GDPCIR__GFDL-ESM4,CIL-GDPCIR__HadGEM3-GC31-LL,CIL-GDPCIR__INM-CM4-8,CIL-GDPCIR__INM-CM5-0,CIL-GDPCIR__MIROC-ES2L,CIL-GDPCIR__MIROC6,CIL-GDPCIR__MPI-ESM1-2-LR,CIL-GDPCIR__NESM3,CIL-GDPCIR__NorESM2-LM,CIL-GDPCIR__NorESM2-MM,CIL-GDPCIR__UKESM1-0-LL,EURO-CORDEX__cnrm_cerfacs_cm5_cnrm_aladin63,EURO-CORDEX__cnrm_cerfacs_cm5_knmi_racmo22e,EURO-CORDEX__cnrm_cerfacs_cm5_smhi_rca4,EURO-CORDEX__ichec_ec_earth_knmi_racmo22e,EURO-CORDEX__mohc_hadgem2_es_dmi_hirham5,EURO-CORDEX__mohc_hadgem2_es_knmi_racmo22e,EURO-CORDEX__mohc_hadgem2_es_smhi_rca4,EURO-CORDEX__mpi_m_mpi_esm_lr_smhi_rca4,EURO-CORDEX__ncc_noresm1_m_dmi_hirham5,EURO-CORDEX__ncc_noresm1_m_gerics_remo2015,EURO-CORDEX__ncc_noresm1_m_smhi_rca4
2051-06-28,26.9956,26.2534,29.5819,22.3330,22.1175,20.0841,22.8081,26.2205,28.7914,30.0113,25.6116,30.7474,26.6774,33.8687,28.3220,23.9132,23.6490,29.3135,22.1045,20.2778,27.4182,25.0632,16.6124,25.6082,27.1420,24.7311,30.0464,24.7299,25.4704,31.9929,26.6104,24.6112,29.3742,22.4243,22.2045,25.5472,23.9694,29.5945,21.1175,29.4649,24.7976,29.9350,26.8764,25.7869,22.8247,22.0334,27.3475,24.2766,24.8556,24.3458,29.1327,24.2669,29.0504,16.5420,14.6306,15.4958,24.6592,32.3338,32.5371,34.0860,19.1467,27.8269,27.3877,28.1626
2051-06-29,25.8509,22.2729,27.5693,27.3541,25.8175,19.4918,29.8794,23.9396,25.1642,29.7994,26.3418,24.5767,30.1473,34.8160,28.0551,25.5601,25.4823,31.7556,21.4846,19.6627,25.6209,23.3495,17.4265,25.3935,27.8516,23.8384,31.4009,26.7300,26.5532,32.4939,25.3353,20.7627,27.0298,26.5216,25.2970,22.8826,25.1400,25.5952,23.4378,29.2189,27.6155,24.2675,30.9697,27.5608,24.5435,23.8247,25.3721,22.3027,24.5622,23.4689,30.7366,25.8993,30.7032,19.1001,15.6920,16.6484,25.5591,31.4294,31.4244,33.8283,22.5991,27.2606,27.3307,25.8254
2051-06-30,22.5213,22.6616,22.5720,25.7498,27.6293,19.8173,22.5987,22.5514,19.4164,30.6084,26.3850,25.2007,25.9843,31.5382,25.8945,27.1939,24.9030,35.5877,21.1033,19.0558,25.7029,25.0304,18.4300,28.9539,28.4586,23.6567,32.1476,27.4179,29.5366,29.0015,22.1631,21.1095,22.1483,25.0462,26.8097,21.4403,24.4335,19.6369,23.2313,29.8559,28.8826,24.6588,25.7540,27.3133,26.3483,23.2972,25.2986,23.7197,28.2789,23.3896,30.9796,26.8564,31.2248,23.6207,18.7032,20.4682,23.6929,28.9401,30.3869,35.2009,25.3756,26.9245,26.4194,25.5272
2052-06-01,21.2662,25.5707,23.3651,19.6224,20.1641,21.4240,24.6254,18.9763,20.7125,29.8546,18.0181,24.8126,22.3378,24.7096,22.7439,20.1157,15.4931,27.2200,25.7241,26.8546,20.1861,27.9251,18.1469,27.1170,15.0439,21.7114,20.9464,25.9071,22.3866,22.0634,21.5194,25.8088,23.5168,19.8488,20.4721,18.9291,16.1683,20.6436,16.3360,30.2472,29.6327,25.2238,22.9585,20.5690,20.3599,15.6896,20.3293,27.3427,27.5986,22.1717,21.2002,26.2972,24.6969,16.8060,18.9645,15.2399,21.5126,20.3180,22.9253,22.3775,19.8063,20.9280,17.8422,17.6342
2052-06-02,22.4658,25.2229,18.9661,21.3550,20.7958,18.2791,21.9881,20.0514,23.5619,31.1609,19.0818,23.1077,22.9620,24.1238,22.7825,20.6043,17.5494,29.6211,28.4551,27.1810,25.5860,23.4499,18.9470,28.4797,16.0433,18.4254,21.7021,25.5152,23.1047,19.7352,22.7499,25.4132,18.7583,21.2436,20.8204,19.9659,22.0128,23.2470,16.3818,31.4130,23.8519,23.3896,23.5099,23.2536,20.5691,17.6849,26.2627,22.7045,28.8893,18.1004,21.8637,25.9740,21.7259,17.2254,21.3894,17.4460,19.5429,21.6429,19.4148,21.9247,20.6574,21.5634,18.1396,20.3126
2052-06-03,23.1640,27.2719,18.2762,22.0886,22.2534,17.2137,20.5743,19.9776,24.3919,32.0496,21.7140,23.6263,21.4245,22.0605,21.8913,21.8439,21.2778,30.0798,30.1705,23.7834,28.2226,25.6839,21.6544,29.8457,17.7757,17.0742,20.8060,22.4385,25.5771,23.0686,23.3034,26.9269,18.2165,22.2924,22.2882,19.8757,21.6618,24.0949,16.2356,32.3161,26.5419,23.8429,21.9565,23.2446,21.8872,20.8886,29.5899,24.7634,29.6574,16.4693,20.7017,21.8081,18.9811,20.1130,22.6988,19.2725,16.8613,25.1851,20.6625,26.1098,19.8058,23.2197,20.2547,22.0931
2052-06-04,24.2838,27.5879,17.5612,22.1452,22.9849,16.6405,19.6296,18.5114,24.1392,31.1948,23.8026,21.9043,23.1315,22.0371,22.0030,23.6713,24.8464,28.8648,29.5645,24.2674,22.6128,24.6223,24.5402,28.8194,22.4681,17.6796,22.3589,18.8924,28.8509,26.0411,24.3980,26.9709,17.4830,22.5834,23.0063,18.3285,17.2283,23.8807,15.3930,31.3047,26.7753,22.0723,23.7211,22.2866,24.1786,23.8511,23.0334,23.8277,28.7094,17.3647,22.3532,18.4115,22.6878,20.6787,22.2787,19.0994,16.8014,27.6150,24.6045,27.2802,19.0965,24.2473,20.4220,22.8943
2052-06-05,23.2647,25.5282,18.9718,21.4043,25.4936,14.5610,21.0342,18.8174,20.8099,29.7700,20.7085,20.6295,23.7755,20.3400,22.2828,24.8551,25.0265,27.1866,25.4236,23.8056,21.0304,21.7339,23.2844,28.4438,26.0471,18.4212,26.6524,18.3770,26.1144,25.2809,22.9849,25.5237,19.1669,21.3256,25.2233,18.4552,16.9376,20.4657,15.7428,29.5787,21.9663,20.5070,24.3032,22.5583,25.8132,24.2790,20.9142,20.7665,28.5397,18.1174,26.7192,17.5857,26.1282,20.8412,22.4355,19.5817,14.6933,28.0288,25.5214,25.6670,20.8009,26.8831,21.6058,23.9635
2052-06-06,22.0991,24.6177,20.7847,20.8199,26.5354,14.3752,22.8327,20.3842,19.8459,23.6696,22.0169,20.6096,23.6832,17.7408,27.3600,25.7700,27.5588,25.9228,19.9110,24.2506,21.7271,20.0250,19.4902,28.1028,25.7154,19.8557,28.6924,19.7149,20.9328,22.2939,21.5686,24.6724,20.8402,20.7007,25.6738,19.8672,18.5968,19.4209,16.0343,22.8966,19.2343,20.4067,24.2574,22.6613,26.8206,25.9978,21.9641,19.4017,28.4241,19.6092,28.7538,18.6429,25.1574,21.7904,23.6564,20.4862,14.2017,27.8057,25.4143,24.9489,23.9227,28.0119,25.3619,24.7945
2052-06-07,25.5427,24.3615,20.3340,21.6028,25.8702,16.2663,21.8665,20.6974,24.4636,23.7444,24.0474,21.4759,24.0042,15.9996,20.7134,25.5482,28.9481,25.6933,19.1658,24.6869,22.0862,23.7034,19.5705,26.6756,27.2151,22.1970,28.3689,22.1285,19.8568,20.9914,25.2771,24.3945,20.6136,21.2627,25.1201,20.1122,23.6355,23.7657,16.9477,22.8180,18.6555,21.1644,24.6725,22.6758,26.2783,27.2011,22.3533,22.6016,27.2286,21.7644,28.3250,21.0168,21.7324,22.5653,23.8512,19.9495,13.3835,26.9189,23.4435,24.4099,26.7201,28.2905,27.1487,25.6928
2052-06-08,26.9587,25.3416,20.2110,23.2363,23.6494,17.8228,20.9856,20.7930,26.5678,25.4638,25.1818,23.5218,25.2874,17.3450,18.0847,22.1266,29.7103,26.2758,19.3921,23.6311,25.5202,22.8484,25.8385,28.2853,26.6700,22.6443,29.9002,20.5780,20.3202,20.5104,26.7819,25.3086,20.6037,22.9867,23.3595,20.3425,24.2359,26.0200,17.6179,24.8121,18.9301,23.4037,25.8612,27.7954,22.4247,28.4204,26.3480,21.7974,28.4355,22.2523,30.4386,19.3857,20.3668,22.4749,24.4750,19.2567,16.0616,22.9496,22.8490,21.3822,28.6268,28.2398,28.1378,26.1796
2052-06-09,27.4880,24.8184,18.9683,24.3703,22.0172,18.8705,21.3093,20.8833,27.4418,27.2908,24.6175,24.8834,18.9904,18.3661,18.0659,18.7619,28.1967,27.3558,21.2875,23.7013,26.0943,23.3765,27.9279,25.7791,27.8018,23.2071,31.4326,19.9099,21.6039,20.7340,27.4134,24.6588,19.3362,24.3896,22.0702,20.5622,25.8656,26.7993,17.4476,26.8490,19.3748,25.0750,19.7115,21.0954,18.6436,28.4143,26.9884,21.9925,26.0971,23.1865,32.5839,19.0708,19.8175,22.1660,22.7485,20.4248,18.9108,21.4103,21.4984,18.8793,26.3826,27.0013,28.1560,26.4814
2052-06-10,27.8047,25.0926,17.1333,25.8686,22.1933,21.3403,21.1253,21.9928,28.8209,29.8938,16.9901,26.5472,18.2660,20.6607,20.8906,16.4715,29.6956,28.2939,25.7280,23.3335,24.1757,27.7713,24.5232,22.4474,28.0726,25.0851,32.0991,18.8085,20.0116,19.6752,27.6158,24.9040,16.9635,25.7563,22.3026,21.9080,22.0724,28.2100,17.7091,29.5852,21.2577,26.5191,18.9739,18.1698,15.9028,29.8229,24.9191,26.9677,22.8799,25.0412,33.4687,18.0370,20.0139,21.8806,20.4845,21.7358,15.1036,20.0044,20.8403,18.7350,22.5284,27.3133,27.8148,26.1000
2052-06-11,28.1515,24.2266,17.9560,26.5428,23.5396,23.3535,17.4628,19.5743,30.6831,25.8807,15.6726,25.0230,21.4619,22.5099,21.6890,16.6220,27.5188,28.0168,27.8088,23.3552,26.4803,29.7359,27.5881,21.3166,23.9698,25.6481,29.9429,18.5834,22.4529,18.9864,28.1558,24.1391,17.9424,26.8338,23.5561,19.3434,21.2759,30.3620,18.2029,25.6131,23.6710,24.7184,22.2770,18.0508,15.9120,27.5207,27.1065,29.1998,21.8416,25.7180,29.7497,17.8418,19.0142,21.4756,20.4225,21.2779,15.3180,19.3591,19.1388,18.9151,20.9860,26.4428,27.5009,25.0825
2052-06-12,27.2312,24.3857,21.3383,25.3322,26.1829,22.0034,15.6607,17.5254,30.2534,23.2035,16.0541,21.8440,26.0071,23.6499,20.1082,18.5796,25.1317,27.5452,25.9813,26.3498,29.8924,22.4954,25.8498,20.1990,18.9508,22.4088,25.8813,17.3683,21.9746,19.8706,26.9821,24.4486,21.5086,25.6222,26.4411,17.3240,23.1775,30.1967,17.9187,22.8384,24.4565,21.7895,26.6037,21.2498,18.0211,24.7919,29.8952,21.8876,20.7921,22.5916,25.8158,17.1215,17.9565,22.1446,22.0873,19.9009,14.5815,21.3040,17.7753,19.3325,18.8730,25.6614,28.0861,24.4378
2052-06-13,27.2379,26.1260,19.4765,24.7549,25.2657,20.6530,17.3994,17.0352,25.9442,23.7605,17.1241,22.9540,22.9741,24.4595,19.8542,21.2627,25.6940,25.2166,27.3486,26.9109,31.7464,22.2885,21.5109,21.4011,21.1257,18.2115,26.3467,19.4158,20.2023,22.2148,26.9513,26.4300,19.4248,24.6110,25.6653,16.6919,18.4409,26.0220,18.1211,23.4593,24.9085,22.5931,24.0333,21.9667,21.0976,25.4642,31.3714,21.6727,21.9433,18.1844,26.4869,18.9453,18.9417,23.8231,21.8030,19.7587,13.4436,22.6775,18.9920,19.1518,18.3877,24.2745,27.2110,23.5714
2052-06-14,26.1514,27.5331,21.4386,25.8767,25.7385,20.9545,19.7801,18.9836,23.7162,25.1367,17.6427,22.1768,18.9612,25.6590,20.5489,23.1498,26.9081,22.8598,29.8878,27.0767,31.2018,26.6343,24.3015,23.7991,20.2426,18.9130,25.3371,22.1014,20.7001,23.7347,25.9858,27.7296,21.7722,25.6286,25.8935,18.6126,17.0149,23.7832,20.0009,24.9757,27.3766,21.6759,19.7701,20.2040,23.5308,27.1572,30.9538,25.8518,24.4568,18.7248,25.4630,21.4410,21.5229,26.3698,18.7231,20.1319,15.3698,23.3069,18.7129,18.7631,17.7067,24.6758,25.4754,21.2865
2052-06-15,27.1857,28.1603,20.8669,23.7409,25.6536,20.8214,21.6119,21.6965,22.5787,25.9590,18.7859,20.7353,18.7941,24.3936,21.2195,23.2963,29.6389,24.2196,27.3244,25.3977,31.3368,27.8789,21.7590,26.5269,19.3791,21.7300,23.4251,23.7440,21.2019,25.3025,26.9931,28.0041,21.0711,23.6976,25.7350,21.6251,18.4846,22.6359,21.6213,25.6898,28.5164,20.3872,19.4253,19.7519,23.2698,30.1095,31.0165,27.4468,27.7659,21.3665,23.3485,23.2245,23.3546,29.6240,17.5498,21.5003,18.4478,23.8444,19.4312,21.1039,21.4332,22.6190,24.8664,18.6379
2052-06-16,28.0560,27.0318,20.7122,21.5874,22.2378,20.9331,23.6413,23.7044,21.2667,27.8804,21.7510,21.0851,21.5447,23.4548,24.9898,21.9204,28.0821,21.4534,26.9270,27.4989,29.1811,27.5303,24.8405,27.1905,19.0318,24.5074,23.8937,26.8644,22.8055,20.4231,27.7375,26.8064,20.9432,21.5134,22.3047,23.9126,18.4068,21.0966,22.9325,27.7321,29.7824,20.7048,22.1581,20.3985,21.6094,28.4566,29.2835,27.2971,28.2090,24.4339,23.7687,26.4226,25.3619,30.3900,17.6743,22.7091,19.0683,26.3594,22.3551,24.6109,23.8964,18.9651,21.9985,18.0774
2052-06-17,29.1589,28.0132,24.4638,21.0223,19.4202,21.9836,24.9326,20.3106,19.7919,29.7255,23.9361,18.5549,24.4418,24.1852,28.8961,20.4186,27.6257,21.5217,30.5368,28.3777,25.6300,23.3999,28.1839,26.5374,17.3906,27.7165,27.4008,26.1837,26.9499,18.4188,28.4745,27.8818,25.0518,20.8869,19.6868,20.1720,17.2133,19.5304,23.8141,29.3989,29.4815,18.2944,24.9088,21.2318,19.4659,27.5701,26.3288,23.1254,27.3712,27.9081,26.0614,25.5173,19.9444,27.2023,17.6197,21.9902,15.5463,27.2861,24.6033,26.7201,24.2436,16.8733,18.0843,16.2804
2052-06-18,28.7710,29.8319,25.9776,20.6881,20.5485,20.2321,24.9922,18.8727,19.6209,27.6936,20.1807,19.7069,19.0070,25.7707,29.9571,20.6324,26.8788,21.4792,32.0264,26.8759,28.5400,21.4813,31.2733,26.5276,17.2933,29.5795,29.5597,26.5597,27.9922,20.3633,27.8116,29.5003,26.7225,20.2492,20.5692,18.4119,18.9859,19.2684,23.3240,27.4327,28.1048,19.3596,19.2791,25.0428,18.9649,26.6215,29.3286,21.1220,27.4996,29.7511,27.8086,25.8606,17.4449,25.6045,17.3116,21.1132,13.7880,27.3003,25.0014,24.5635,25.0800,17.0053,19.5680,14.8169
2052-06-19,27.6341,28.3489,23.6084,20.8725,22.4121,18.2811,25.3167,17.3330,18.1152,24.0673,18.9891,21.2093,19.6721,25.3038,25.3038,21.6895,27.0503,23.2092,30.2610,25.5172,27.9307,21.8552,33.9457,28.2761,18.8468,26.3964,31.3415,27.9679,22.2689,22.6875,26.8680,28.1308,24.1960,20.9105,22.3783,16.9688,19.3519,17.9348,24.9114,24.1680,25.2734,20.8821,19.7547,28.6265,20.1320,26.7069,28.3697,21.5407,29.3375,26.7111,29.0215,27.4347,19.6817,25.4948,17.6833,19.8993,15.4514,25.1518,24.2350,23.3879,24.0583,20.2384,21.6878,17.4859
2052-06-20,26.6235,30.0420,26.8432,20.5530,24.1979,19.6124,25.9250,17.2899,18.0224,24.6563,19.8829,23.0207,23.3611,26.1309,23.6880,22.2253,26.4540,22.5758,26.5085,25.6387,26.3450,24.1252,31.9095,29.1317,20.8179,26.5702,33.0903,29.6786,26.6756,24.3540,26.0966,30.0550,27.7305,20.6433,24.2966,16.9069,18.0765,17.7455,26.6523,24.8199,22.3852,22.9254,23.5730,29.5857,20.2722,25.6260,26.4792,24.3004,30.1994,26.9594,31.0896,29.5086,22.6584,27.1729,18.1196,21.6604,19.9389,25.6572,23.0186,24.7924,24.0632,21.5408,20.8674,19.0397
2052-06-21,26.6109,29.5027,28.9901,22.6436,26.2722,19.6319,24.5626,21.0991,19.3183,26.4508,21.6632,24.1810,25.5051,27.1921,22.0325,21.6116,24.2127,20.1659,26.8339,26.6642,27.6602,26.6576,27.0580,28.4355,20.9537,26.0161,33.5873,28.6306,31.2045,27.3219,26.2161,29.3107,30.1962,22.8643,26.8522,21.0201,19.4363,19.0629,26.2132,26.7596,24.7701,24.1572,25.8696,25.2107,19.4155,23.4268,27.8131,26.6404,29.2165,26.4609,31.6169,28.3917,24.4403,31.3072,19.8371,25.7382,19.8786,24.7610,24.8989,24.8242,24.0248,18.9805,19.0116,16.8403
2052-06-22,26.8307,29.9050,26.3219,23.7789,28.2405,19.4288,25.8631,23.5506,22.2318,28.6972,25.3610,25.8628,26.7550,27.9008,20.6515,19.4532,23.1924,18.3625,25.1166,29.1373,27.5536,30.0963,24.7452,26.6984,17.5465,23.8478,29.8607,20.9375,29.3263,30.0524,26.5968,29.3515,26.9634,24.3286,29.2127,23.4144,21.8662,22.2981,25.1451,28.8684,28.8259,26.1904,27.3769,23.7802,17.5488,22.0340,27.5426,30.4175,27.4139,23.8737,28.3658,20.8076,27.7592,31.0538,21.2563,27.5078,17.8667,25.4138,25.5789,23.7051,19.7808,18.0300,18.4357,15.5482
2052-06-23,26.7090,26.5614,27.4781,24.2140,27.4311,19.8344,25.8837,26.0280,23.9502,30.1549,25.9343,27.3928,27.4685,25.2419,20.9280,20.5959,23.1939,20.5466,25.7438,28.7264,26.8085,31.2407,29.4621,23.9292,16.6102,26.0771,30.1606,19.8309,30.8426,31.4118,26.6378,25.6615,28.3999,24.7405,28.3290,25.8020,22.6509,24.2614,26.5413,30.2962,25.1513,27.7748,28.4333,21.9787,18.6138,22.1415,27.2281,31.5794,24.2213,26.5772,29.3580,19.5248,30.7483,30.6639,24.7340,27.1138,20.4404,25.8196,23.6808,23.0611,17.5282,18.9083,18.4494,17.8359
2052-06-24,28.1538,24.8517,26.7831,23.8088,23.9776,20.1642,25.7794,23.3175,23.2965,32.7444,23.6353,22.3897,24.2788,21.8770,21.8143,21.6497,24.5014,23.2373,25.7401,29.9726,29.5959,27.8323,32.4393,23.3537,16.9041,23.3835,29.8674,23.6544,32.2658,32.5646,28.0905,23.6989,27.5621,24.5599,24.3635,23.2659,24.8468,23.5580,28.3011,32.7544,21.6156,23.1774,24.9198,20.3072,19.8032,23.7626,30.5765,27.5911,23.4608,23.7665,28.7374,23.4331,31.9200,30.6809,22.7060,24.6897,23.8956,26.7659,23.9178,24.4901,17.5927,21.5522,22.4104,19.9871
2052-06-25,26.6426,25.6400,22.7509,24.2727,21.7028,18.6683,24.4896,24.6135,23.1298,28.4732,24.6123,19.2108,21.2106,22.8553,22.8972,23.0259,24.9263,25.5811,26.0339,31.3215,26.0381,22.7027,26.4513,23.7127,18.8634,22.2211,26.6564,26.4360,28.1164,26.4372,26.4626,24.3245,22.8736,24.8044,21.8870,24.3463,26.7193,23.5147,24.2198,28.4054,24.4913,19.6132,21.3621,20.3251,21.2539,23.9190,26.6897,22.1710,23.5647,22.4163,25.7951,26.6856,32.4702,22.3710,17.7952,21.4439,26.1115,22.4894,20.5163,21.0022,19.1912,22.8909,23.7017,19.7863
2052-06-26,25.4013,26.0055,22.9695,25.2162,21.2744,18.0750,23.1088,26.3383,25.7868,26.0254,22.2660,25.5130,21.3469,26.0403,24.2353,25.0208,25.6651,23.5535,26.5661,26.0551,25.7832,19.6759,25.7819,24.0100,20.7049,21.7357,30.0478,29.0925,24.4465,28.8922,25.1166,24.4699,22.8022,25.4292,21.3491,25.9048,27.3760,26.5607,22.2298,25.7818,27.9441,25.8128,21.4236,20.9748,23.7749,24.4483,26.3084,18.3567,23.6622,21.7371,29.1203,28.8493,26.3879,20.2783,17.6034,24.9403,26.5500,21.8348,20.1587,20.4142,21.4287,21.7242,23.5672,19.9226
2052-06-27,27.8221,25.0665,21.5042,27.0727,20.6154,19.5248,22.4465,28.7950,24.7009,28.1108,20.1902,27.9159,21.9212,26.4594,25.5627,27.1701,27.2986,23.0833,25.1226,26.9499,25.6714,20.1280,28.1362,24.0734,22.0664,21.7609,33.6772,30.8840,25.9861,30.3120,27.5409,23.4002,21.2579,26.8031,20.4997,28.1034,29.1651,25.3028,23.1667,27.9210,27.0323,27.7016,21.8004,21.9313,26.3698,26.0742,25.8845,18.9544,23.9150,21.4836,32.4855,30.3265,28.6155,24.9789,21.4098,27.6907,23.4982,22.2455,19.8737,20.9331,24.8020,19.3668,21.2646,16.9435
2052-06-28,27.5159,25.0244,22.5112,27.6559,21.9547,20.7914,21.3896,31.0927,21.5561,26.7771,19.5862,25.2725,23.5219,22.8317,27.4465,26.7109,27.4432,24.6479,26.8034,26.8244,24.9174,24.0765,29.1656,24.4496,24.6105,23.3857,27.7401,29.6771,27.5104,31.2355,27.1045,23.3026,22.0825,27.1369,21.9810,30.2106,28.6542,21.4875,25.8579,26.3371,25.5304,25.2168,23.3948,23.3081,25.7264,25.6246,24.4797,22.9711,23.9928,22.9214,26.1651,28.8537,29.2053,28.8235,24.8563,27.8024,23.1752,25.6694,23.1763,24.8315,18.7765,21.2064,21.6573,19.1116
2052-06-29,25.3396,27.0314,24.4147,28.0044,23.6024,23.4741,20.7882,29.2512,20.2321,27.1927,19.8305,26.3275,24.8872,24.0252,28.5849,27.0093,28.4430,26.4980,29.5485,24.5288,25.6939,28.9831,30.8762,23.9110,26.0402,25.6676,25.9030,28.4535,30.6461,30.8646,24.7522,24.9583,23.7816,27.2689,23.3579,28.1003,25.7449,19.8819,28.1901,26.5774,27.7350,25.8136,24.8078,24.5953,26.1618,27.0967,25.4626,28.1626,23.1653,25.3093,24.2679,27.8011,30.3972,28.6770,24.8245,27.5118,24.1611,26.6133,22.9399,25.7286,18.2772,20.7490,21.4294,20.0340
2052-06-30,26.0085,28.8086,26.3304,29.6577,23.0411,26.1365,26.5983,25.7505,21.4489,26.6004,20.6246,23.0043,26.1950,25.0031,31.3885,27.5782,25.9914,27.3933,29.5950,24.5608,26.1239,25.0785,33.7638,23.5519,27.0016,27.5332,26.6144,27.6020,28.9257,29.9810,25.5900,26.6658,25.7524,28.6444,22.9913,24.7232,24.5697,21.2018,29.8082,25.9741,28.6598,22.6022,26.0028,26.6130,26.8817,23.8027,25.7549,24.1380,22.7732,26.9716,24.8106,27.1258,30.5252,30.1148,26.4356,28.9903,25.0631,28.5686,24.8589,28.5382,21.2867,18.2565,20.4560,17.5928
2053-06-01,21.6885,23.5309,23.1623,26.9340,29.4117,18.5689,18.7600,19.4490,13.3186,17.8742,17.3467,20.1457,18.4295,20.7765,18.7484,24.4583,16.2861,21.8030,24.3809,18.4398,27.4717,18.9839,23.3426,15.2268,23.6263,21.9992,22.7657,20.0907,19.7328,25.9493,22.0719,23.4834,23.3957,26.8737,29.5142,19.0045,12.3107,13.4586,24.1746,17.8731,21.5818,20.2644,18.9078,19.4583,25.0783,15.9365,28.6723,19.0453,14.5979,22.4263,23.2148,19.8059,29.0653,25.1679,22.0330,20.9009,13.4533,23.7107,24.1775,20.9706,16.4431,22.1091,27.3377,21.9260
2053-06-02,20.9085,20.7184,21.5193,22.7089,29.5908,17.4954,15.1668,19.8777,13.9037,19.1205,16.9454,21.3932,19.6150,22.6421,17.0361,24.6787,16.1639,24.7559,20.2600,20.8802,30.3914,17.6221,21.6752,16.4719,22.8371,22.8008,21.6053,20.4552,21.7783,21.6468,21.0894,20.5409,21.3670,22.7632,28.6004,19.5881,15.5736,14.1658,23.9439,19.0701,19.3052,21.3554,20.1595,18.6044,25.3227,15.2093,31.9266,17.1868,15.8026,23.1255,21.6574,20.0211,27.6427,25.0084,23.8198,22.8697,14.5977,22.5345,25.7449,18.7692,15.7404,19.3422,23.1987,18.9198
2053-06-03,21.4452,20.6585,20.1429,20.0706,28.2711,17.1287,13.7360,20.7649,15.5835,18.7863,16.8866,26.8772,20.5324,26.4455,17.0212,23.8839,17.0182,25.7182,22.0405,24.6791,28.6584,17.8281,21.0212,17.7544,24.7850,22.2941,21.9709,25.4399,25.1318,21.8394,21.5282,20.3140,20.2552,20.2541,27.4032,20.4920,18.3898,15.6695,24.4403,18.5182,19.0711,26.9993,21.2307,16.6746,24.5616,16.8160,30.2142,17.0387,17.4139,22.7088,22.0038,25.5947,25.9532,22.0215,23.9792,22.2485,14.1842,21.5134,24.9045,18.1627,15.7248,16.0408,17.1220,16.6676
2053-06-04,23.4983,21.1249,17.5736,19.4030,28.0812,17.0501,12.1056,21.0927,15.1824,16.8444,17.8762,28.2062,21.0858,27.0881,18.9274,19.9872,19.2381,25.5979,23.3294,26.0890,26.7518,19.9397,20.7476,21.2627,24.6115,22.9031,22.9438,22.3348,27.1859,25.4948,23.6009,20.8851,17.4062,19.5759,27.4005,20.8798,17.7913,15.3449,25.7126,16.4501,19.9703,28.2771,21.7323,16.6528,19.8904,19.2581,27.9335,19.1628,20.6494,23.3698,23.0337,21.9513,21.1002,19.3000,19.2239,17.9543,14.2200,22.3647,25.2730,18.3915,15.3224,17.1085,15.1213,17.7961
2053-06-05,23.8844,22.9314,18.0838,20.0183,28.8528,17.5682,9.6466,21.3288,18.0172,19.4483,18.9798,25.4804,22.7804,25.0726,20.4967,19.2072,19.2141,27.3089,22.0022,26.1752,23.7327,22.5927,19.0549,20.1020,22.9196,23.3416,24.1452,19.6681,26.9873,26.1854,23.7215,22.9657,17.8446,20.0260,27.4743,20.7152,22.5756,17.7873,25.0077,18.8855,21.0557,25.4358,23.4479,19.0116,19.1669,19.5031,24.3365,21.6507,19.7804,23.9000,24.3122,18.9323,21.2104,21.1074,19.4464,21.2212,15.2912,22.8010,25.2289,18.0778,14.5342,17.6020,17.7021,19.4197
